lat,lon,minutes_remaining,period,playoffs,shot_distance,shot_made_flag
34.0443,-118.2698,3,1,0,0,0.0
33.8933,-118.2698,8,4,0,15,0.0
34.0403,-118.2588,5,1,0,1,0.0
33.9673,-118.2318,2,4,0,8,0.0
33.9703,-118.3348,8,3,0,9,1.0
33.8863,-118.1958,7,3,0,17,0.0
34.0583,-118.0698,0,2,0,20,1.0
34.0463,-118.2388,1,3,0,3,1.0
33.8963,-118.3648,5,1,0,17,1.0
34.0083,-118.2808,11,3,0,3,0.0
33.9453,-118.2458,5,2,1,10,0.0
34.0283,-118.1768,0,1,1,9,0.0
33.8373,-118.3488,8,1,0,22,0.0
34.0323,-118.2468,0,2,0,2,0.0
33.8933,-118.3018,7,1,0,15,1.0
33.8633,-118.2708,2,1,0,18,1.0
34.0443,-118.2698,11,3,1,0,1.0
33.9993,-118.3218,3,1,0,6,0.0
33.9723,-118.1548,9,2,0,13,1.0
34.0443,-118.2698,3,1,0,0,0.0
33.8583,-118.3748,2,3,0,21,1.0
33.8543,-118.2968,11,2,0,19,0.0
34.0033,-118.1038,4,4,0,17,1.0
33.8453,-118.2188,1,2,0,20,0.0
33.9813,-118.1788,9,4,1,11,1.0
33.8843,-118.3678,3,1,0,18,1.0
34.0353,-118.2588,0,3,0,1,1.0
34.0443,-118.2698,9,1,0,0,1.0
34.0443,-118.2698,2,3,0,0,0.0
34.0443,-118.2698,8,2,0,0,1.0
34.0083,-118.3158,6,1,0,5,1.0
34.0443,-118.2698,10,1,0,0,1.0
34.0443,-118.2818,8,4,0,1,0.0
33.9123,-118.3668,3,2,1,16,1.0
34.0273,-118.1888,10,1,0,8,1.0
34.0443,-118.2698,0,4,1,0,1.0
33.9403,-118.3778,10,3,0,14,0.0
34.0323,-118.2928,7,2,0,2,0.0
33.9533,-118.3698,2,3,0,13,1.0
33.9893,-118.3358,8,1,1,8,0.0
33.9243,-118.1628,7,4,0,16,1.0
33.8993,-118.3738,1,4,0,17,1.0
33.9683,-118.3638,11,3,0,12,0.0
33.8713,-118.3998,7,4,1,21,1.0
34.0343,-118.1118,4,4,0,15,1.0
33.8613,-118.3448,1,1,0,19,0.0
33.8953,-118.1918,11,3,0,16,0.0
33.9263,-118.3068,8,3,0,12,1.0
33.8283,-118.3368,6,4,0,22,1.0
33.9233,-118.4008,6,2,0,17,1.0
34.0143,-118.1778,2,4,0,9,0.0
34.0413,-118.2568,10,3,0,1,1.0
34.0083,-118.2338,8,1,1,5,1.0
34.0443,-118.2698,3,4,0,0,0.0
33.9893,-118.2678,6,4,0,5,1.0
33.9813,-118.2668,6,3,1,6,1.0
34.0183,-118.3348,4,2,1,7,0.0
33.9833,-118.1668,5,3,1,11,0.0
33.9533,-118.2738,3,4,1,9,1.0
33.8693,-118.3698,11,2,0,20,0.0
33.8503,-118.3548,2,3,0,21,0.0
34.0093,-118.2618,8,1,0,3,0.0
33.9693,-118.1968,8,1,0,10,0.0
34.0443,-118.2698,1,3,0,0,1.0
34.0443,-118.2698,6,2,1,0,0.0
34.0443,-118.2468,6,2,0,2,1.0
33.8933,-118.2608,10,3,1,15,1.0
34.0443,-118.2888,6,1,0,1,0.0
33.8483,-118.1828,10,1,0,21,1.0
34.0443,-118.2698,1,1,0,0,0.0
34.0443,-118.2698,0,1,0,0,1.0
33.9563,-118.2378,6,1,0,9,0.0
33.8393,-118.2858,11,1,0,20,1.0
33.8653,-118.3828,11,4,0,21,1.0
33.8983,-118.2018,9,3,1,16,0.0
34.0083,-118.1378,9,3,0,13,1.0
33.9113,-118.2328,0,3,0,13,0.0
33.8903,-118.2718,2,3,0,15,0.0
33.8303,-118.2548,6,4,0,21,0.0
33.9493,-118.1088,1,2,0,18,0.0
33.9733,-118.1398,9,1,0,14,1.0
33.9923,-118.4088,1,3,0,14,0.0
34.0443,-118.2698,6,3,0,0,1.0
34.0403,-118.3458,6,2,0,7,1.0
34.0723,-118.4208,1,4,0,15,0.0
33.9073,-118.1848,7,1,0,16,1.0
34.0043,-118.2568,7,3,0,4,1.0
34.0443,-118.2698,2,1,0,0,0.0
34.0373,-118.1038,2,1,0,16,1.0
33.8883,-118.1788,0,2,0,18,0.0
34.0443,-118.2698,0,3,0,0,0.0
34.0673,-118.1298,5,4,0,14,0.0
33.9193,-118.1618,2,4,0,16,0.0
33.9873,-118.1168,10,1,0,16,0.0
33.8843,-118.1418,2,1,0,20,1.0
33.9033,-118.1758,8,2,0,16,0.0
33.8463,-118.3068,10,1,0,20,0.0
34.0443,-118.2698,11,3,0,0,1.0
34.0443,-118.2718,8,3,0,0,0.0
33.9773,-118.3208,11,2,0,8,0.0
34.0523,-118.4108,3,2,0,14,1.0
34.0443,-118.2698,3,3,0,0,1.0
33.9013,-118.1888,11,2,0,16,0.0
33.9343,-118.1318,3,1,0,17,0.0
33.9983,-118.2548,5,4,0,4,0.0
34.0443,-118.2698,4,1,0,0,1.0
33.8153,-118.2278,10,3,0,23,0.0
33.8813,-118.3518,0,3,0,18,1.0
34.0443,-118.2698,0,4,1,0,0.0
33.9243,-118.2628,2,2,1,12,1.0
33.8693,-118.1678,8,1,0,20,0.0
34.0443,-118.2698,2,4,1,0,1.0
33.8983,-118.2558,9,3,0,14,0.0
33.9403,-118.1788,3,4,1,13,0.0
34.0213,-118.1748,10,3,1,9,1.0
33.9213,-118.3928,7,3,0,17,1.0
34.0443,-118.2698,0,1,0,0,1.0
34.0443,-118.2698,11,4,0,0,1.0
33.9203,-118.3638,9,4,0,15,0.0
34.0443,-118.2698,3,4,0,0,1.0
34.0443,-118.2698,1,1,0,0,0.0
33.9623,-118.4358,1,2,0,18,0.0
34.0443,-118.2698,7,3,0,0,0.0
33.9293,-118.0838,10,2,0,21,0.0
33.9533,-118.3678,2,4,0,13,1.0
33.8553,-118.2268,4,2,0,19,0.0
34.0213,-118.4278,7,3,1,15,0.0
34.0543,-118.3998,0,3,0,13,0.0
33.9883,-118.3038,7,3,0,6,1.0
33.9393,-118.3108,8,1,0,11,0.0
34.0383,-118.2938,5,1,0,2,1.0
33.9363,-118.4498,6,3,0,20,0.0
34.0423,-118.4588,5,2,0,18,0.0
34.0443,-118.2698,4,3,0,0,1.0
34.0443,-118.2698,6,4,0,0,1.0
33.8793,-118.1828,3,3,0,18,1.0
33.9533,-118.4028,11,3,0,16,0.0
34.0113,-118.3898,4,2,0,12,0.0
33.9063,-118.3728,11,4,0,17,0.0
34.0293,-118.1258,0,1,0,14,0.0
34.0443,-118.2598,4,4,0,1,1.0
33.9643,-118.2968,0,3,0,8,1.0
34.0443,-118.2698,1,3,0,0,0.0
33.8933,-118.3368,3,1,0,16,1.0
33.9203,-118.4138,2,2,0,19,0.0
34.0673,-118.1498,1,2,0,12,0.0
34.0443,-118.2698,4,3,0,0,0.0
33.9783,-118.2958,3,2,0,7,1.0
33.9203,-118.1638,3,3,0,16,0.0
33.9873,-118.3118,4,4,0,7,0.0
33.8713,-118.1948,4,3,0,18,0.0
33.9473,-118.4018,11,3,0,16,0.0
33.9683,-118.4078,0,1,0,15,1.0
33.8843,-118.3258,1,1,1,16,0.0
34.0443,-118.2698,1,3,0,0,1.0
34.0443,-118.3648,4,3,0,9,1.0
34.0003,-118.2278,3,2,0,6,1.0
33.8693,-118.1888,7,3,0,19,0.0
34.0013,-118.0808,9,2,1,19,1.0
34.0733,-118.4128,1,1,0,14,0.0
33.8773,-118.1158,10,1,0,22,0.0
33.9483,-118.3728,6,3,0,14,0.0
34.0273,-118.2858,8,1,0,2,0.0
33.8963,-118.1268,7,4,0,20,0.0
33.9623,-118.1758,3,2,0,12,1.0
34.0493,-118.4128,4,1,0,14,0.0
33.9103,-118.1778,6,1,0,16,0.0
33.9063,-118.2298,8,3,0,14,1.0
33.9453,-118.1128,8,1,1,18,1.0
33.9753,-118.3098,10,3,0,7,0.0
34.0493,-118.1208,6,4,0,14,1.0
34.0193,-118.1378,11,3,0,13,1.0
34.0443,-118.2698,11,2,1,0,1.0
33.8883,-118.2678,5,2,0,15,1.0
34.0423,-118.1398,11,3,0,13,0.0
34.0443,-118.2698,0,1,0,0,1.0
33.9353,-118.3738,6,4,0,15,0.0
34.0443,-118.2698,10,2,1,0,1.0
34.0443,-118.2698,10,1,0,0,0.0
33.9783,-118.2618,10,4,1,6,0.0
33.9593,-118.1548,7,3,0,14,0.0
34.0443,-118.2698,2,1,0,0,0.0
33.9093,-118.0888,4,2,0,22,1.0
33.9783,-118.2388,3,2,0,7,1.0
33.9793,-118.3038,7,3,0,7,0.0
33.8523,-118.3548,5,2,0,20,0.0
33.9053,-118.3788,0,2,0,17,0.0
34.0443,-118.2698,0,3,0,0,0.0
33.9313,-118.1138,1,1,0,19,0.0
33.9833,-118.2008,8,4,0,9,1.0
34.0443,-118.2698,3,1,0,0,1.0
33.9173,-118.2038,10,2,0,14,1.0
33.9203,-118.2928,3,2,0,12,1.0
34.0583,-118.1228,1,1,0,14,1.0
34.0443,-118.2698,6,4,0,0,1.0
33.9693,-118.1918,3,4,0,10,0.0
34.0443,-118.2698,4,2,0,0,0.0
33.8463,-118.1868,1,4,0,21,0.0
33.8113,-118.2748,6,2,1,23,0.0
34.0113,-118.1258,11,1,0,14,0.0
34.0443,-118.2698,0,1,0,0,1.0
34.0443,-118.2698,8,3,0,0,1.0
33.8393,-118.2798,0,4,0,20,1.0
34.0453,-118.1998,0,1,0,7,0.0
34.0533,-118.1088,1,3,0,16,0.0
34.0193,-118.2008,6,3,0,7,1.0
34.0233,-118.2238,6,3,0,5,0.0
34.0553,-118.0808,1,2,0,18,0.0
34.0443,-118.2698,0,1,0,0,0.0
33.8663,-118.1698,1,2,0,20,0.0
34.0163,-118.2138,2,5,1,6,1.0
34.0413,-118.1978,6,1,1,7,0.0
34.0403,-118.2458,0,4,1,2,0.0
33.8963,-118.1928,3,2,0,16,1.0
34.0403,-118.1468,9,3,0,12,1.0
33.9553,-118.1838,7,3,0,12,1.0
33.9593,-118.1288,9,4,0,16,0.0
33.9753,-118.1858,10,1,0,10,1.0
34.0133,-118.2278,7,2,0,5,0.0
34.0473,-118.3828,7,2,0,11,0.0
34.0323,-118.2218,0,4,0,4,0.0
33.9723,-118.3998,10,1,0,14,0.0
34.0483,-118.0748,2,3,0,19,1.0
34.0443,-118.2698,2,3,0,0,1.0
33.9043,-118.1438,0,4,0,18,0.0
34.0443,-118.2698,4,2,0,0,1.0
33.9723,-118.3268,4,3,1,9,0.0
34.0233,-118.2398,3,1,0,3,0.0
33.9073,-118.4268,3,1,0,20,1.0
33.9433,-118.1918,9,3,1,12,1.0
34.0443,-118.2698,11,2,0,0,1.0
34.0133,-118.2358,9,4,0,4,0.0
34.0223,-118.2908,0,2,0,3,1.0
33.8843,-118.4158,11,4,0,21,0.0
33.8573,-118.1498,1,2,0,22,0.0
33.9113,-118.2798,10,1,0,13,1.0
34.0143,-118.3998,3,3,0,13,1.0
34.0443,-118.2698,6,4,1,0,0.0
34.0403,-118.2518,3,1,0,1,1.0
33.9403,-118.1678,10,2,0,14,0.0
33.8883,-118.1728,7,3,0,18,0.0
33.8313,-118.1998,11,3,1,22,0.0
34.0113,-118.1878,2,4,1,8,0.0
33.9253,-118.1348,5,1,1,17,0.0
33.9473,-118.3678,0,1,0,13,1.0
33.8703,-118.1528,4,2,0,20,1.0
33.9873,-118.2128,5,2,0,8,0.0
33.9703,-118.1348,1,1,0,15,0.0
33.9403,-118.2598,7,1,1,10,0.0
34.0313,-118.4248,5,3,0,15,1.0
34.0443,-118.2698,4,4,0,0,0.0
33.9583,-118.2678,9,2,0,8,1.0
34.0443,-118.2698,5,2,1,0,1.0
33.9813,-118.0608,3,1,0,21,0.0
33.8503,-118.3308,2,3,1,20,0.0
33.8473,-118.2078,7,3,0,20,1.0
33.9913,-118.4108,2,2,0,15,1.0
34.0503,-118.2728,1,1,0,0,1.0
34.0443,-118.2698,0,3,0,0,1.0
33.8793,-118.1488,3,3,0,20,1.0
34.0443,-118.2698,0,2,0,0,1.0
34.0093,-118.3158,0,3,0,5,1.0
34.0443,-118.2698,6,1,0,0,0.0
33.8903,-118.1638,8,3,0,18,1.0
34.0443,-118.2698,7,4,0,0,0.0
34.0113,-118.4428,0,4,0,17,1.0
33.8353,-118.2498,8,1,1,20,1.0
34.0163,-118.1918,1,3,1,8,1.0
34.0333,-118.3288,5,3,0,6,0.0
34.0443,-118.2698,4,4,0,0,1.0
34.0323,-118.2748,1,1,0,1,1.0
33.9573,-118.3548,11,4,0,12,1.0
33.9743,-118.3028,6,3,0,7,0.0
34.0023,-118.2258,2,1,0,6,0.0
33.9173,-118.1208,4,2,1,19,1.0
33.8693,-118.2778,7,3,0,17,1.0
33.9013,-118.1418,3,1,0,19,0.0
34.0223,-118.0798,7,4,0,19,0.0
33.9173,-118.1338,7,4,1,18,1.0
34.0133,-118.3618,4,2,0,9,1.0
33.8393,-118.3548,8,2,0,22,0.0
33.9893,-118.1808,8,1,1,10,1.0
34.0173,-118.0948,4,3,0,17,0.0
33.8933,-118.4208,9,4,0,21,0.0
33.9553,-118.3888,4,4,1,14,0.0
34.0443,-118.2698,0,2,1,0,1.0
34.0443,-118.2698,0,3,0,0,1.0
34.0443,-118.2698,7,3,0,0,0.0
34.0223,-118.3028,7,1,1,3,0.0
34.0293,-118.4278,6,2,0,15,0.0
33.9453,-118.2378,8,4,0,10,1.0
34.0443,-118.2698,3,2,0,0,0.0
33.8153,-118.2618,5,3,0,22,0.0
34.0423,-118.1258,10,2,0,14,0.0
33.9473,-118.1628,2,1,0,14,0.0
34.0433,-118.2528,0,4,0,1,0.0
34.0443,-118.2698,4,2,0,0,1.0
33.8853,-118.1398,6,2,0,20,0.0
34.0443,-118.2698,1,1,0,0,1.0
33.9913,-118.4228,3,1,1,16,0.0
33.9733,-118.2388,0,2,0,7,1.0
33.9703,-118.3018,10,4,0,8,1.0
34.0443,-118.2698,6,2,1,0,0.0
34.0443,-118.2698,8,4,0,0,0.0
33.8883,-118.3898,6,3,0,19,1.0
34.0033,-118.0978,6,1,0,17,0.0
34.0223,-118.4608,11,3,0,19,0.0
33.9123,-118.3488,4,3,0,15,0.0
34.0573,-118.4748,10,3,1,20,0.0
34.0443,-118.2698,11,2,0,0,0.0
34.0253,-118.1318,6,2,0,13,1.0
33.8823,-118.1808,11,1,1,18,0.0
33.9963,-118.2688,6,4,1,4,0.0
33.8563,-118.2758,10,3,0,18,1.0
33.9403,-118.1768,9,2,0,13,0.0
33.8443,-118.2218,4,1,0,20,0.0
34.0443,-118.2698,0,2,0,0,1.0
34.0443,-118.2698,3,2,0,0,1.0
33.9253,-118.1288,5,1,0,18,0.0
33.9473,-118.1678,10,3,1,14,0.0
33.8223,-118.2088,11,1,0,23,1.0
33.8523,-118.1648,8,3,0,21,0.0
34.0223,-118.1038,10,1,0,16,1.0
34.0273,-118.0628,5,1,0,20,1.0
33.9743,-118.1128,2,4,0,17,0.0
33.9763,-118.1058,9,3,0,17,1.0
33.9833,-118.2688,7,2,0,6,1.0
33.9953,-118.2698,9,2,0,4,1.0
33.9533,-118.1928,4,5,0,11,1.0
34.0443,-118.2698,0,4,0,0,0.0
33.8463,-118.2568,11,4,0,19,0.0
33.8763,-118.2548,6,2,0,16,0.0
34.0553,-118.0878,5,1,0,18,1.0
33.9673,-118.1778,5,1,0,11,1.0
34.0143,-118.1188,9,4,0,15,0.0
34.0443,-118.2698,0,1,1,0,1.0
33.9263,-118.1378,9,2,1,17,0.0
34.0143,-118.3518,8,1,0,8,0.0
34.0443,-118.2698,11,3,0,0,1.0
33.8383,-118.3238,0,4,0,21,1.0
33.8473,-118.1928,3,4,0,21,0.0
34.0303,-118.1228,4,4,0,14,1.0
33.9293,-118.1108,4,1,0,19,0.0
34.0003,-118.4038,1,4,0,14,0.0
33.8803,-118.3668,11,4,0,19,1.0
34.0413,-118.1048,1,3,0,16,1.0
33.8913,-118.3208,2,1,0,16,1.0
33.9433,-118.2778,4,1,0,10,0.0
34.0213,-118.1518,5,2,0,12,0.0
33.9013,-118.1858,1,1,0,16,1.0
33.9163,-118.1398,7,2,1,18,1.0
33.8843,-118.1748,1,3,0,18,1.0
33.9863,-118.3598,1,3,0,10,1.0
34.0393,-118.2068,3,1,0,6,0.0
34.0443,-118.2698,3,4,0,0,1.0
34.0143,-118.4148,5,1,0,14,0.0
33.9533,-118.1528,10,3,0,14,1.0
34.0293,-118.2678,5,3,0,1,1.0
34.0293,-118.3158,7,4,0,4,0.0
34.0443,-118.2698,11,3,0,0,1.0
34.0423,-118.1108,7,1,0,15,0.0
33.9743,-118.4358,4,4,1,18,0.0
33.9063,-118.2678,0,4,1,13,1.0
33.9273,-118.0978,0,3,0,20,1.0
33.8483,-118.2668,11,4,1,19,0.0
33.8413,-118.2308,3,2,0,20,0.0
33.9473,-118.1698,4,1,1,13,1.0
33.9093,-118.3928,5,4,0,18,0.0
34.0403,-118.2638,4,3,0,0,1.0
34.0063,-118.2818,5,3,0,3,1.0
34.0683,-118.3728,11,1,0,10,0.0
34.0443,-118.2698,7,1,0,0,1.0
34.0443,-118.2698,6,2,0,0,1.0
33.9263,-118.2628,4,3,0,11,1.0
34.0113,-118.2958,7,4,0,4,1.0
33.9663,-118.1678,4,2,0,12,1.0
33.9283,-118.4158,11,1,0,18,0.0
34.0363,-118.2918,8,1,0,2,0.0
33.9343,-118.3148,5,4,0,11,0.0
33.9293,-118.1618,1,1,0,15,0.0
33.8503,-118.2928,5,2,0,19,0.0
34.0093,-118.1418,8,1,0,13,1.0
33.9613,-118.1668,4,2,0,13,1.0
33.9993,-118.0678,1,2,0,20,0.0
34.0443,-118.2698,7,1,0,0,1.0
33.9033,-118.1168,6,3,0,20,0.0
33.9883,-118.3238,1,2,0,7,0.0
34.0053,-118.1108,3,2,0,16,1.0
34.0593,-118.4188,4,3,0,14,1.0
34.0443,-118.2698,5,4,0,0,0.0
33.8653,-118.2078,8,4,1,18,0.0
33.9503,-118.4388,7,3,0,19,1.0
33.9203,-118.1928,6,4,0,14,0.0
34.0093,-118.2878,3,4,0,3,1.0
33.9973,-118.1368,6,4,0,14,1.0
34.0443,-118.2698,2,3,0,0,1.0
34.0003,-118.2938,3,3,1,5,1.0
34.0573,-118.1668,3,4,0,10,0.0
33.9243,-118.3018,7,2,0,12,0.0
33.9423,-118.2278,9,3,0,11,1.0
34.0443,-118.2698,8,4,0,0,1.0
33.9863,-118.2808,10,3,0,5,0.0
34.0233,-118.3888,9,1,0,12,0.0
34.0443,-118.2698,1,4,0,0,1.0
33.9583,-118.2158,10,3,0,10,0.0
34.0443,-118.2698,6,4,0,0,1.0
34.0273,-118.2688,7,4,0,1,1.0
34.0443,-118.2698,10,1,0,0,0.0
34.0443,-118.2698,11,1,0,0,0.0
33.9673,-118.0798,5,4,1,20,0.0
33.8953,-118.1468,5,2,0,19,1.0
34.0463,-118.3958,7,4,0,12,0.0
33.9623,-118.3948,6,3,1,14,0.0
34.0223,-118.2418,8,2,0,3,0.0
34.0443,-118.2698,4,4,0,0,1.0
33.8533,-118.1908,7,4,0,20,1.0
34.0293,-118.2548,2,2,0,2,0.0
34.0043,-118.4378,8,2,0,17,0.0
33.8713,-118.1828,7,3,1,19,0.0
33.8483,-118.2728,5,4,0,19,1.0
34.0433,-118.0988,7,2,0,17,0.0
34.0113,-118.4458,10,1,0,17,1.0
34.0163,-118.1048,2,2,0,16,0.0
34.0443,-118.2698,0,1,0,0,0.0
33.9843,-118.3708,6,2,1,11,0.0
34.0443,-118.2698,6,2,0,0,1.0
34.0443,-118.2698,5,2,0,0,1.0
33.9283,-118.1428,1,4,0,17,1.0
33.8653,-118.2178,2,3,0,18,0.0
34.0113,-118.1538,0,4,0,12,1.0
33.9383,-118.3288,5,1,0,12,0.0
34.0443,-118.2698,3,1,0,0,1.0
33.9353,-118.4228,1,2,0,18,1.0
34.0373,-118.2448,1,2,0,2,1.0
34.0443,-118.2698,10,4,0,0,1.0
33.9153,-118.3638,5,3,0,15,1.0
33.9813,-118.2088,11,4,0,8,1.0
34.0443,-118.2698,3,2,0,0,1.0
33.8813,-118.1598,5,4,1,19,0.0
33.8383,-118.2688,7,3,0,20,1.0
33.9123,-118.1588,0,3,0,17,0.0
33.8933,-118.1698,7,1,0,18,0.0
34.0443,-118.2698,2,3,1,0,1.0
34.0443,-118.2698,4,1,0,0,0.0
33.9473,-118.1668,1,4,0,14,0.0
33.8583,-118.2898,6,3,1,18,0.0
34.0443,-118.2698,2,1,1,0,1.0
33.8413,-118.2298,3,1,0,20,0.0
33.9623,-118.1278,1,2,1,16,0.0
34.0273,-118.2458,0,2,0,2,0.0
34.0443,-118.2698,8,4,0,0,1.0
34.0443,-118.2698,11,4,0,0,1.0
33.9833,-118.2558,3,3,0,6,0.0
33.8893,-118.2338,2,3,0,15,0.0
33.8893,-118.2568,10,3,0,15,0.0
34.0373,-118.2478,1,2,0,2,1.0
33.9613,-118.3508,10,3,1,11,0.0
34.0013,-118.2228,5,3,0,6,1.0
34.0353,-118.1758,3,4,0,9,1.0
34.0443,-118.2698,3,2,1,0,1.0
33.9843,-118.2058,3,1,0,8,1.0
34.0443,-118.2938,7,4,0,2,1.0
34.0443,-118.2698,0,2,0,0,0.0
34.0443,-118.2698,2,3,0,0,0.0
34.0443,-118.2698,8,3,0,0,1.0
33.9913,-118.3998,1,2,1,14,1.0
34.0213,-118.0838,0,3,0,18,0.0
33.9643,-118.3898,1,1,0,14,0.0
34.0103,-118.2378,2,2,0,4,1.0
33.9973,-118.3008,2,3,1,5,1.0
33.9443,-118.3488,7,1,1,12,1.0
33.9333,-118.4338,2,5,0,19,1.0
34.0443,-118.2698,0,3,0,0,1.0
33.9313,-118.2138,7,3,0,12,1.0
34.0373,-118.3748,9,4,0,10,1.0
33.8943,-118.3918,2,2,0,19,0.0
33.9913,-118.1638,8,3,0,11,1.0
34.0443,-118.2698,5,3,0,0,1.0
33.8303,-118.3398,5,2,1,22,0.0
34.0343,-118.1488,1,1,0,12,1.0
34.0193,-118.1558,9,1,0,11,1.0
34.0473,-118.1568,2,1,0,11,1.0
33.9643,-118.0968,11,2,0,19,1.0
34.0313,-118.2268,2,3,0,4,1.0
34.0083,-118.4518,7,4,0,18,1.0
34.0443,-118.2698,8,1,0,0,1.0
33.8663,-118.1778,1,2,0,20,0.0
33.9553,-118.2778,3,2,1,8,1.0
34.0333,-118.1178,5,4,0,15,1.0
34.0163,-118.1968,1,4,1,7,0.0
34.0323,-118.2618,2,3,1,1,1.0
34.0413,-118.0908,10,1,0,17,1.0
33.9553,-118.3838,4,1,0,14,0.0
34.0233,-118.4308,11,4,0,16,1.0
34.0443,-118.2698,10,2,0,0,0.0
33.9113,-118.2408,4,1,0,13,0.0
34.0243,-118.2718,4,4,0,2,1.0
34.0443,-118.2698,8,3,0,0,1.0
34.0373,-118.1208,6,3,0,14,1.0
33.9573,-118.3118,0,4,0,9,0.0
34.0443,-118.2698,2,3,0,0,0.0
34.0443,-118.2698,6,3,0,0,1.0
33.9483,-118.1568,5,1,0,14,0.0
34.0143,-118.4248,3,1,0,15,0.0
33.8553,-118.3348,7,3,0,19,1.0
34.0073,-118.1338,2,1,0,14,0.0
33.9343,-118.4058,3,1,0,17,1.0
34.0443,-118.2698,7,1,1,0,1.0
33.9983,-118.2638,0,2,0,4,0.0
34.0443,-118.2698,10,4,0,0,0.0
34.0443,-118.2698,6,3,0,0,1.0
34.0443,-118.2698,7,2,1,0,1.0
33.8583,-118.3618,4,3,0,20,1.0
33.9663,-118.4598,11,1,0,20,1.0
34.0443,-118.2698,6,3,0,0,0.0
33.9623,-118.2588,0,1,1,8,1.0
33.9293,-118.4138,9,3,0,18,0.0
34.0523,-118.4108,6,4,1,14,0.0
34.0443,-118.2698,4,2,0,0,1.0
34.0443,-118.2698,7,3,1,0,0.0
34.0273,-118.3038,10,4,0,3,1.0
33.9453,-118.3928,4,2,0,15,0.0
33.9783,-118.2368,5,4,0,7,0.0
33.8843,-118.1808,6,3,0,18,0.0
33.9723,-118.3388,7,3,0,9,0.0
34.0593,-118.1048,6,2,0,16,0.0
33.9173,-118.2698,9,3,0,12,1.0
33.9803,-118.2658,9,4,0,6,1.0
34.0443,-118.2698,7,2,0,0,0.0
34.0303,-118.2638,5,4,0,1,1.0
33.8353,-118.3398,7,1,0,22,0.0
33.8713,-118.3418,3,2,0,18,0.0
34.0783,-118.1448,9,2,0,12,1.0
33.9953,-118.4718,9,3,1,20,0.0
34.0543,-118.1138,4,2,0,15,1.0
33.9883,-118.4328,8,1,0,17,0.0
34.0443,-118.2698,4,3,0,0,0.0
34.0443,-118.2698,0,4,0,0,1.0
33.9923,-118.4158,6,4,0,15,1.0
34.0443,-118.2698,0,3,0,0,0.0
34.0323,-118.3738,8,3,0,10,1.0
34.0443,-118.2848,7,4,0,1,1.0
34.0443,-118.2698,8,1,0,0,1.0
33.8473,-118.2118,11,2,0,20,0.0
34.0373,-118.3918,2,3,0,12,0.0
33.8813,-118.2548,2,1,1,16,1.0
33.9833,-118.4058,6,1,0,14,1.0
33.9963,-118.3488,1,3,1,9,1.0
34.0083,-118.1438,8,1,0,13,1.0
34.0443,-118.2698,11,1,0,0,0.0
34.0023,-118.3808,5,3,0,11,1.0
33.8773,-118.2808,9,3,0,16,0.0
33.8843,-118.3638,6,1,1,18,0.0
33.9093,-118.4568,0,1,1,23,0.0
34.0423,-118.2508,8,1,0,1,0.0
34.0113,-118.1618,6,4,0,11,0.0
34.0143,-118.1858,8,1,0,8,1.0
34.0013,-118.3448,3,2,0,8,0.0
34.0443,-118.2698,8,4,0,0,1.0
34.0083,-118.3748,1,2,0,11,0.0
34.0493,-118.1528,11,2,0,11,0.0
33.9203,-118.1238,9,1,0,19,1.0
34.0443,-118.2698,3,1,0,0,0.0
34.0423,-118.2078,3,3,0,6,1.0
33.9483,-118.4488,7,4,1,20,0.0
34.0253,-118.2678,3,3,0,1,1.0
33.8953,-118.2278,11,3,0,15,0.0
33.8713,-118.3788,7,3,0,20,1.0
34.0243,-118.4078,11,3,0,13,1.0
33.9763,-118.2188,0,1,0,8,1.0
33.8753,-118.3818,0,2,0,20,1.0
34.0443,-118.2698,10,1,0,0,0.0
33.9263,-118.1728,3,3,0,15,0.0
34.0333,-118.4788,1,2,1,20,1.0
33.8903,-118.3998,10,3,0,20,0.0
34.0453,-118.1398,8,3,1,13,1.0
34.0463,-118.0978,10,3,0,17,0.0
34.0403,-118.2468,6,1,0,2,1.0
34.0373,-118.3118,8,4,0,4,0.0
34.0443,-118.2698,4,3,0,0,0.0
33.8883,-118.3978,3,3,0,20,1.0
33.9813,-118.1808,1,1,0,10,0.0
34.0183,-118.2368,4,2,0,4,0.0
34.0443,-118.2698,6,4,0,0,1.0
34.0393,-118.1678,9,3,0,10,0.0
34.0453,-118.3518,0,3,1,8,1.0
33.9553,-118.4188,7,1,0,17,0.0
33.9193,-118.1348,9,1,0,18,1.0
33.8743,-118.1788,11,3,1,19,1.0
33.9233,-118.1048,8,2,0,20,0.0
33.8913,-118.3678,7,3,0,18,1.0
33.9533,-118.3188,7,3,1,10,1.0
33.9393,-118.3668,9,3,1,14,0.0
34.0443,-118.2698,1,4,0,0,1.0
33.8883,-118.2708,1,1,0,15,1.0
33.9343,-118.1678,8,1,0,15,0.0
34.0443,-118.2698,8,4,0,0,0.0
33.9193,-118.1468,0,2,0,17,1.0
33.8673,-118.3488,1,3,0,19,0.0
33.9683,-118.3788,2,1,0,13,0.0
34.0443,-118.2698,2,1,0,0,0.0
34.0443,-118.2698,1,4,0,0,0.0
34.0443,-118.2698,10,3,0,0,1.0
34.0333,-118.2708,10,3,0,1,1.0
33.8223,-118.3348,1,2,0,23,1.0
34.0143,-118.1038,2,2,0,16,1.0
33.9593,-118.3108,4,4,0,9,0.0
